county_name,total_cases,total_fatalities,death_rate,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_workers_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,pop_density,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
hardeman,60.0,1,0.016666666666666666,42.4,2329,1611,42238,56979,22938,22042,41901,29426,5.685398366311139,0.21533400809716602,0.6814271255060729,0.06857287449392713,0.010374493927125509,0.0,0.0,0.0,0.024291497975708502,0.4903846153846154,0.5096153846153846,0.04959514170040486,0.07363360323886639,0.07768218623481782,0.05035425101214575,0.05996963562753036,0.11766194331983805,0.1014676113360324,0.1341093117408907,0.05693319838056681,0.076417004048583,0.11563765182186235,0.055414979757085016,0.031123481781376517,0.8421319796954315,0.15786802030456853,0.04608294930875576,0.09216589861751152,0.19815668202764974,0.08426596445029624,0.12310730743910467,0.2053982883475971,0.11784068466096115,0.09479921000658327,0.007899934167215274,0.03028308097432521
hardin,1416.0,34,0.02401129943502825,39.0,38068,16535,59105,77772,29108,38827,58674,35973,63.30543787412122,0.055729970379041836,0.867273275510385,0.0562088720977669,0.00195108107628727,0.005782294826087728,0.0,0.0013480196527075685,0.01170648645772362,0.4849678071622413,0.5150321928377587,0.06631901949307366,0.06420830451054471,0.07428297770446443,0.06711718902428207,0.0577519998581032,0.12158782525408394,0.12760070238918747,0.12680253285797904,0.07025665584703525,0.06098015218432395,0.0993632380851026,0.04773053796626404,0.015998864825555615,0.8521227511713579,0.14787724882864195,0.07613441255825362,0.06190826588177581,0.08830022075055187,0.09251900907530046,0.10703948982094676,0.17861172430708855,0.11709590385087075,0.17090998283051262,0.060485651214128036,0.0469953397105715
harris,155192.0,2759,0.017777978246301354,33.3,2643160,1294937,60146,89270,31901,33173,49579,41028,2699.105619682818,0.4256280739933293,0.30071158797033715,0.18576941386278786,0.0017701160863291719,0.06907320180692199,0.0005336203643088801,0.0022663656433656067,0.014247620272620037,0.4971827408575688,0.5028172591424312,0.07665339206343999,0.07526567493524748,0.07452303877677527,0.06847027163145084,0.06992099767888177,0.162367683985501,0.14283622265440066,0.12526824961005084,0.05689118772464581,0.049525227793538455,0.061351350118185176,0.026939354784321558,0.009987348243561194,0.7983486174446247,0.20165138255537532,0.0611694703963281,0.04059145455027705,0.09351898280123727,0.0976099567662739,0.12715426596761828,0.17514205998663707,0.1169577754397576,0.1417947490536702,0.06227336395774891,0.0837879210804516
harrison,1042.0,38,0.036468330134357005,37.9,41879,21476,51202,68884,25418,30864,50660,33857,74.05362039921951,0.1294470702978468,0.6364168354715283,0.21132868182159198,0.002820916797959337,0.007337384650011255,0.0002250731487733513,0.0006452096931502737,0.01177882811913872,0.4884987620976817,0.5115012379023183,0.06533123265061144,0.07467927076299798,0.07082301748068122,0.0726836221772076,0.05988446245029635,0.11766824217870807,0.12189961737564707,0.12383524645509793,0.0688873884012304,0.0640558181408958,0.09661640033010728,0.04439942981468977,0.01923625178182909,0.8510815939278937,0.14891840607210627,0.07731403712796657,0.05185855192315975,0.10014213722703193,0.11995520523754145,0.13722703191626826,0.16832493431537235,0.15307748632467588,0.12202265581255115,0.04126286772623509,0.028815092389197567
hartley,168.0,0,0.0,39.1,2599,1265,59280,73285,20480,37096,42045,37361,3.944728653696328,0.26426218137679897,0.5878272932200451,0.08531298768857291,0.0003468007629616785,0.014739032425871337,0.0,0.006415814114791052,0.0410958904109589,0.5914687012311427,0.4085312987688573,0.05392751864054101,0.056355123981272764,0.06745274839604648,0.040749089647997234,0.02982486561470435,0.19334142535113574,0.17877579330674528,0.12918328420322525,0.0622507369516213,0.04473729842205653,0.07733657014045431,0.05548812207386857,0.010577423270331194,0.8312796208530806,0.16872037914691942,0.024390243902439025,0.00297441998810232,0.08982748364069007,0.10469958358120167,0.18738845925044614,0.25044616299821537,0.11481261154074955,0.18500892325996432,0.010113027959547887,0.030339083878643664
haskell,78.0,3,0.038461538461538464,42.4,2638,2341,46013,53831,21308,26002,37900,30476,6.432053750665737,0.28662420382165604,0.6469271819590291,0.03305216044069547,0.005680840075744534,0.007574453434326046,0.0,0.0012050266827336893,0.01893613358581512,0.5286624203821656,0.4713375796178344,0.041831640557755206,0.0569805474264073,0.0554312274057497,0.06300568084007574,0.07385092098467895,0.12205198829402653,0.12738853503184713,0.11378894818385266,0.039249440523325865,0.08934412119125495,0.11671544155620588,0.06386641418488552,0.03649509381993458,0.8065254722381225,0.1934745277618775,0.096,0.07152941176470587,0.1487058823529412,0.12470588235294118,0.10541176470588236,0.2315294117647059,0.09458823529411764,0.09270588235294118,0.02023529411764706,0.014588235294117647
hays,6212.0,74,0.011912427559562138,31.6,151064,41615,65935,85397,30715,30674,51222,40392,301.11196822357954,0.3837080578006368,0.5451285819250551,0.036350722507959836,0.0020377173646828318,0.013744795493509676,0.0003820720058780309,0.0020720058780308603,0.016576047024246882,0.4978496203771737,0.5021503796228264,0.06241489101151115,0.06652951261327457,0.06559392603477834,0.0847807984325251,0.12511388684790595,0.14145481263776635,0.1310506980161646,0.1154053392113642,0.05678177810433505,0.046612784717119764,0.06791084986529512,0.028322312025471467,0.008028410482488367,0.8599522682465252,0.14004773175347487,0.06604026466895219,0.037118550810513386,0.07804630295847971,0.08153101677459404,0.11613831633300885,0.1812474428972503,0.1487704744571888,0.15743288046161874,0.06536307332007167,0.06831167731832226
hemphill,133.0,0,0.0,35.2,2354,1076,63778,79573,26781,27239,51622,37381,4.480925447375332,0.3582861364196011,0.6161044077813347,0.008372322088155627,0.0036936715094804244,0.005909874415168678,0.0,0.0,0.0076335877862595426,0.4838709677419355,0.5161290322580645,0.06402363949766067,0.08766313715833539,0.11647377493228267,0.09111056390051712,0.03989165230238857,0.0962817040137897,0.1499630632849052,0.10908643191332183,0.06328490519576459,0.04924895345973898,0.08027579413937454,0.036444225560206836,0.016252154641713864,0.7312095569935291,0.2687904430064709,0.02418745275888133,0.09297052154195012,0.05744520030234316,0.1292517006802721,0.14588057445200306,0.14285714285714285,0.1126228269085412,0.2018140589569161,0.04837490551776266,0.044595616024187455
henderson,1203.0,31,0.025768911055694097,43.9,44883,32678,45798,64314,25280,27732,43754,32546,92.08341296881457,0.1251802137708178,0.7848993288590604,0.06313696246582153,0.007059408401690281,0.006587124036788465,0.0004598558289833458,0.00039771314939100174,0.01227939348744718,0.4859184688043749,0.5140815311956252,0.056388267462092974,0.05817797663435247,0.06314939100174,0.06500124285359185,0.05413870246085011,0.10648769574944073,0.10800397713149393,0.12664678100919713,0.07435993040019885,0.07138951031568481,0.12399950285856325,0.07084265473527218,0.02141436738752175,0.812503144654088,0.187496855345912,0.07217095677513356,0.0638821434353246,0.1238465274405051,0.12650153796341265,0.1482596729804112,0.17526307268900762,0.12345798931520155,0.09975716367168527,0.03853003075926825,0.028330904970050187
hidalgo,34343.0,1659,0.04830678740937018,29.1,308592,315557,38398,56090,16490,21866,35026,28811,540.7024894662228,0.9202862292777514,0.06392712879493377,0.004260709757249034,0.0007228725589806318,0.009158347941873512,0.00013892339081386738,0.00029903848531120605,0.0012067497930865598,0.4891080529651314,0.5108919470348686,0.09424421554788208,0.0899116894614835,0.0940440716797604,0.0867941543862706,0.07783712762939007,0.13324519154356834,0.1287113442721768,0.10719941039971086,0.04284962484797896,0.038910322596595916,0.0595051266263161,0.034522462617246036,0.01222525839162033,0.6953582946692962,0.30464170533070384,0.11779256553374293,0.08334504148944775,0.1460198655477927,0.1184354497422077,0.12992221526828707,0.16170027971849335,0.09482329199289848,0.09341405574785316,0.032105892821410166,0.02244134213786673
hill,762.0,16,0.02099737532808399,42.1,20761,13269,48823,65716,24745,26824,42115,32047,36.91799072852517,0.2047232972682844,0.7073363654340518,0.06438034972739343,0.0032486793412243287,0.003389926269103647,0.001836210062431142,0.0004237407836379559,0.014661431113873273,0.4972739342919292,0.5027260657080709,0.05969095172180005,0.06672504873019011,0.06652730303115907,0.06929574281759372,0.055651289584451535,0.10890138139495466,0.1072346676459787,0.12460803977513488,0.07375914573858018,0.06364586570242098,0.11573773270431367,0.06873075510607644,0.019492076047345968,0.8381481268343213,0.16185187316567878,0.06719398543347169,0.05317565980108074,0.1224058266113243,0.11739368783773199,0.14871955517268384,0.19429869214503875,0.10917064766230716,0.12530346933980735,0.02795833659644452,0.034380139400109644
hockley,519.0,12,0.023121387283236993,33.5,13595,7421,48116,65147,23440,28465,47456,33347,25.497802710724002,0.4736205854416717,0.4726707538209136,0.03320093256195493,0.006087557205768069,0.0031085398497539074,0.0007339607978585613,0.0012088766082376304,0.009368793713841635,0.493394352819273,0.5066056471807271,0.06726534841550816,0.0721440290130386,0.07866332786460582,0.08544167170365254,0.07676366462308955,0.13353769104567825,0.114800103617995,0.11410931698471635,0.06419998273033417,0.05526293066229168,0.07810206372506692,0.039849753907261885,0.019860115706761074,0.8156427015250545,0.18435729847494556,0.051346589478983136,0.0542411276113768,0.1262270324691669,0.11741756858796877,0.1707777498112258,0.17757362194815002,0.11943116033224264,0.11490057890762648,0.03372766171658696,0.03435690913667254
hood,1130.0,37,0.03274336283185841,46.7,36001,20217,59049,80447,32727,35806,52808,37651,135.2518635430136,0.12347761902251278,0.8443964077959966,0.00818966274757913,0.008242385898314617,0.007609708089488761,0.0,0.0,0.008084216446108152,0.4921530377322016,0.5078469622677985,0.054638758545544015,0.056589515122757075,0.06161578882620693,0.06105340855169505,0.04530676086536264,0.10393490448322523,0.09913709776629584,0.12200137080191913,0.07818843254072863,0.07488444842797139,0.13853886574928384,0.07962953199416531,0.0244811163248449,0.8471569883290635,0.15284301167093653,0.056761800719195225,0.03873640129273066,0.09977695844144023,0.09212981929081887,0.14452182620965906,0.17488278938504254,0.1125677090445628,0.16058992216304793,0.06686694888251628,0.05316582457098639
hopkins,589.0,26,0.044142614601018676,39.5,20840,12601,51877,69253,26267,29824,47254,31592,47.231041116028855,0.1667494481236203,0.7355684326710816,0.06961920529801324,0.0012141280353200885,0.006705298013245033,0.0011589403973509935,0.0009381898454746137,0.01804635761589404,0.4911975717439294,0.5088024282560707,0.0640176600441501,0.06766004415011037,0.07695916114790287,0.06288631346578366,0.0580849889624724,0.12019867549668875,0.11644591611479027,0.1283664459161148,0.06771523178807946,0.058912803532008826,0.10292494481236204,0.059575055187637976,0.016252759381898456,0.8156527568292274,0.18434724317077256,0.06572174561730698,0.04878776575904513,0.11406191719507648,0.12420738530399104,0.12644535621036926,0.2070123088399851,0.1165236851920925,0.1176426706452816,0.0422976501305483,0.03729951510630362
houston,415.0,12,0.02891566265060241,44.0,10938,8352,34297,47354,18080,22610,31213,24452,18.647365364072442,0.10938793291221956,0.6179481594423872,0.2472663907645393,0.0021346111958179047,0.0031365715530385536,0.0,0.0003920714441298192,0.019734262687867567,0.5415813548246571,0.4584186451753431,0.05144848616859072,0.05976911348290132,0.05057721629274668,0.053321716401655415,0.05772162927466783,0.10507514702679156,0.13160531474624265,0.1386190372467872,0.07270747113918538,0.06856893922892618,0.11348290132868655,0.06721847092136789,0.02988455674145066,0.8498587855557796,0.1501412144442203,0.10147399196004384,0.10500669996345474,0.1575100499451821,0.1420392252405896,0.15202826166402728,0.17797539286149347,0.0711414301376538,0.07296869289803874,0.009623583871360702,0.01023267145815568
howard,1044.0,21,0.020114942528735632,36.6,19426,10082,51528,71173,23784,26963,48796,29020,40.705335643895204,0.4198325469768457,0.4913137153298606,0.055281315624403415,0.007063572149344097,0.008154471322987973,0.000272724793410969,0.0005727220661630349,0.017508931736984208,0.5654130416996209,0.4345869583003791,0.06297215479859274,0.058144925955218585,0.06338124198870919,0.061635803310878985,0.07287206479941091,0.1529440641448714,0.14121689802819976,0.14364414868955735,0.06515395314588049,0.05269043008699921,0.06957209479913819,0.04101780892900973,0.014754411323533424,0.8258887876025525,0.1741112123974476,0.07992026096411743,0.05201159840521928,0.08698803914461761,0.12866980790141355,0.1367343240304458,0.17814425516491486,0.13320043494019573,0.1396339253352664,0.029358463211308444,0.035338890902500905
hudspeth,75.0,3,0.04,37.6,1241,1620,29318,45074,14190,18147,26940,21827,0.8966147215035473,0.7837969741337237,0.17569546120058566,0.011957052220595413,0.0,0.01805758906783797,0.0,0.0,0.0104929233772572,0.492679355783309,0.5073206442166911,0.050512445095168376,0.08833577354807222,0.06832601268911664,0.05734504636408004,0.06686188384577843,0.1581259150805271,0.0846754514397267,0.12396290873596875,0.08150317227916057,0.06442166910688141,0.0939482674475354,0.05197657393850659,0.010004880429477794,0.7657684335208765,0.2342315664791235,0.15888888888888889,0.11222222222222222,0.13666666666666666,0.1477777777777778,0.21222222222222226,0.11,0.03666666666666667,0.04777777777777778,0.01888888888888889,0.01888888888888889
hunt,1934.0,43,0.022233712512926575,37.8,55072,31012,51928,67512,25077,30364,50090,36033,109.66037556227242,0.15837963364875424,0.7220678878374859,0.07918439100616373,0.010330757878288046,0.012414272072228493,0.0004666203663512458,0.0007813178227276674,0.01637511936800069,0.4913512457678618,0.5086487542321382,0.06298289782099141,0.06662904766038719,0.06841956767080476,0.07265170587724629,0.0679963538501606,0.12262349162253668,0.11738215122840524,0.13330150186648146,0.07102396041323032,0.05940185780015626,0.0936279190901988,0.04811615591631218,0.01584338918308881,0.8297571869594728,0.1702428130405272,0.07019061447681424,0.05999567487410795,0.1270660199573666,0.10389570267848867,0.11912632456980445,0.16883437857209058,0.13726095956007292,0.13077327072198708,0.052457598319379656,0.030399456269887857
hutchinson,294.0,7,0.023809523809523808,37.3,13267,7558,50651,65818,24725,28051,52628,30403,24.307543215163054,0.2298919846089657,0.7069676880997636,0.02197394650224839,0.014510222057391869,0.003801400027815122,0.0056557415047981075,0.00018543414769829863,0.0170135830513189,0.5005331231746326,0.4994668768253674,0.06601455658059431,0.07964396643641927,0.0669417273190858,0.06958416392378658,0.062259515089703774,0.12210838625932965,0.12577071067637105,0.11483009596217145,0.06559732974827315,0.07023318344073061,0.08817393723054101,0.053358676000185436,0.015483751332807938,0.8270592620201267,0.17294073797987328,0.07453761646502573,0.07259073842302878,0.10123765818384092,0.09219858156028367,0.1542205534696148,0.1642330691141705,0.12918926435822556,0.1311361424002225,0.05979696843276318,0.02085940759282436
irion,13.0,0,0.0,44.1,1076,398,54706,75706,31449,40776,60100,33917,1.4492974140882358,0.2454068241469816,0.7125984251968503,0.03543307086614173,0.0,0.0,0.0,0.0,0.006561679790026247,0.5485564304461942,0.4514435695538058,0.03937007874015748,0.06692913385826772,0.09251968503937008,0.08333333333333333,0.05708661417322835,0.08005249343832023,0.09186351706036744,0.14041994750656167,0.06824146981627296,0.0905511811023622,0.09514435695538058,0.061679790026246725,0.03280839895013123,0.8607427055702918,0.13925729442970822,0.07413249211356468,0.08201892744479496,0.05993690851735016,0.14668769716088328,0.09305993690851737,0.1640378548895899,0.12145110410094635,0.14668769716088328,0.0583596214511041,0.05362776025236593
jack,149.0,3,0.020134228187919462,39.7,4815,2637,51700,68400,25626,32456,56388,34067,9.70645706632709,0.1656864962678127,0.7751639900475006,0.04693508256050667,0.0026012214431124178,0.0013571590137977836,0.0,0.0012440624293146346,0.007011988237955214,0.5640126668174621,0.4359873331825379,0.05575661615019226,0.050780366432933724,0.06525672924677675,0.07317349016059715,0.06819724044333861,0.13085274824700294,0.13243610042976706,0.13345396969011536,0.06299479755711378,0.0570006785795069,0.09760235240895723,0.05292920153811355,0.01956570911558471,0.8258719416970328,0.1741280583029672,0.0670886075949367,0.04525316455696202,0.13386075949367088,0.12151898734177215,0.11075949367088607,0.2037974683544304,0.10126582278481013,0.14018987341772152,0.032911392405063286,0.04335443037974684
jackson,639.0,16,0.025039123630672927,38.5,9508,4568,60276,71786,26329,33144,54392,31335,17.86741222724166,0.3288124156545209,0.588191632928475,0.06390013495276653,0.0,0.009041835357624829,0.0005398110661268557,0.0,0.009514170040485829,0.4875843454790823,0.5124156545209176,0.07105263157894738,0.07449392712550608,0.07004048582995953,0.06039136302294198,0.060053981106612676,0.11052631578947368,0.1346153846153846,0.11423751686909582,0.07584345479082323,0.0606612685560054,0.08832658569500675,0.053171390013495266,0.02658569500674764,0.8421629771777123,0.1578370228222877,0.07790719877792629,0.03303417987397365,0.09623830437273248,0.06740500286423523,0.1273629940805805,0.21634523582203552,0.1835020049646744,0.11189612373496276,0.05289287760168035,0.033416077907198784
