county_state,total_cases,total_fatalities,death_rate,total_tests,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,obes_percent,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
"Hillsborough County, Florida",46907.0,759.0,0.016180953802204363,360281,36.9,868598,441365,56137,79843,31173,48321,40541,1.6180953802204363,3.4018114662375267,26.128467752521424,1349.4012808167165,0.099,0.28028338880093523,0.4952813255366844,0.15476947645304207,0.0018007329120744834,0.03960959704340397,0.0005243374528513296,0.0038668980616919637,0.023864243739316535,0.48828363247643203,0.511716367523568,0.06311920590797043,0.06351517859020671,0.06374362436841995,0.06426506092250031,0.06672212218150489,0.15113174939425608,0.13549663024346517,0.13589840472324338,0.06223805790629082,0.056312246941908776,0.0817908408472655,0.03917518745245246,0.01659169052051552,0.869739870253241,0.13026012974675907,0.06794093843300199,0.0458741708262501,0.0977621505659486,0.09724518759753562,0.1379729630303711,0.1793222557398379,0.12179221573813405,0.13350229825858992,0.05573325485306247,0.06285456495726827
"Holmes County, Florida",885.0,12.0,0.013559322033898305,5750,42.5,9074,7864,38608,49636,18574,36971,33455,1.3559322033898304,4.554812146165723,29.593412249099334,40.5757877612732,0.122,0.027431806484817294,0.8694801852804941,0.06767884714359239,0.011116829644879053,0.0072568193515182705,0.003654143077714874,0.0002573340195573855,0.01312403499742666,0.5395779722079259,0.4604220277920741,0.04621718991250643,0.06016469377251673,0.05337107565620175,0.055995882655687085,0.06057642820380854,0.1278435409161091,0.12161605764282038,0.13736489963973236,0.07092125579001544,0.06783324755532681,0.11142563046834791,0.0638188368502316,0.02285126093669583,0.8106696935300794,0.18933030646992055,0.0984891676168757,0.10632839224629419,0.1421037628278221,0.11801596351197263,0.15094070695553022,0.17075256556442417,0.1145952109464082,0.07611174458380844,0.008979475484606614,0.013683010262257697
"Indian River County, Florida",3714.0,125.0,0.03365643511039311,41504,52.9,90249,72942,52336,84405,35172,40580,33514,3.365643511039311,2.459863296773168,27.489005457531924,300.29595213849285,0.076,0.12260901817411117,0.7563384199650294,0.08820139882371641,0.0015100937847718965,0.012776188205372754,0.00038414666454723677,0.0005033645949239654,0.017677369787527156,0.4787924548296508,0.5212075451703492,0.04269988872993165,0.04854819053674562,0.045011391935569335,0.05074047581200657,0.04708445928045356,0.0891816351401473,0.09111561489959201,0.11778731521220792,0.06717268054893234,0.08449901976368357,0.16515657288189478,0.10012319186138928,0.050879563397446086,0.8792780998690854,0.12072190013091454,0.05205302858735606,0.04792432451265613,0.11468041739978747,0.11722383847534101,0.14298904238454435,0.18631430413044614,0.11687542462937477,0.11461073463059422,0.04330784105360347,0.06402104419629637
"Jackson County, Florida",3100.0,83.0,0.026774193548387098,17969,41.6,25368,17510,39002,51417,18882,36774,30636,2.67741935483871,6.39544479287011,37.07088628486549,52.79156415375249,0.139,0.04773890080871431,0.6534081531605875,0.26834048522858556,0.006230401056279914,0.00276448258788579,0.0011965670902789238,0.0018567420366397095,0.018464268031028224,0.5525664301039775,0.44743356989602245,0.04891483743191946,0.04522198382571382,0.05830169995048688,0.06028222478956924,0.05757963360290477,0.1344074929856412,0.1386161082686912,0.13595477801617428,0.07315563624360455,0.062283380095725364,0.10568988281894702,0.0598283545139462,0.01976398745667602,0.8866160998287252,0.11338390017127477,0.10080501953356222,0.0828104652539363,0.13578785367586124,0.13768201728424292,0.1454362495560554,0.18693027110216645,0.1038238427844205,0.0736948028885995,0.020421451402864922,0.012608026518290518
"Jefferson County, Florida",659.0,9.0,0.013657056145675266,4275,47.2,7873,5330,48173,61993,23448,43971,34897,1.3657056145675266,4.672102091456931,30.30840127614321,23.583919796280412,0.115,0.04005671747607231,0.5943282523927685,0.3436370081531372,0.005459057071960298,0.0021269053527118043,0.0,0.0,0.014392059553349877,0.5322226160935838,0.46777738390641616,0.04331797235023042,0.052889046437433536,0.040694789081885854,0.036653668911733425,0.05295994328252393,0.11797235023041475,0.13073378234668556,0.14427507975895074,0.06799007444168735,0.09266217653314428,0.14002126905352713,0.05969514356611131,0.020134704005671748,0.9362225426172505,0.06377745738274955,0.08941258014208976,0.049038294922890316,0.12337549818055796,0.14001039681164443,0.10968636284872639,0.21313463871079535,0.09617050771096863,0.12354877837463178,0.0369086813377231,0.018714260959972275
"Lafayette County, Florida",1272.0,16.0,0.012578616352201259,2833,39.1,4027,2782,39543,58488,19870,40194,41627,1.257861635220126,14.547118023787739,32.39935956084172,16.092076713417853,0.135,0.14444190301921317,0.6639981701738334,0.15313357731015553,0.0014867337602927722,0.0,0.021386093321134492,0.0,0.01555352241537054,0.5793687099725526,0.42063129002744737,0.062099725526075025,0.05340805123513266,0.06244281793229643,0.06564501372369624,0.0535224153705398,0.15198993595608418,0.15016010978956998,0.13529277218664226,0.07593778591033852,0.05489478499542543,0.08016925892040257,0.03876944190301921,0.015667886550777676,0.8242642976124376,0.17573570238756248,0.11694510739856802,0.09880668257756563,0.120763723150358,0.12601431980906921,0.10119331742243437,0.11121718377088305,0.14558472553699284,0.12553699284009545,0.025775656324582338,0.028162291169451074
"Lake County, Florida",8445.0,225.0,0.02664298401420959,94150,46.8,211711,140918,51884,66691,27052,42269,36386,2.664298401420959,2.5181743906584524,28.074140779217682,352.7534506225952,0.099,0.1492745152998849,0.7063054251823403,0.09875298930707713,0.003679605918380735,0.019218039014557403,0.0005993523416487258,0.003947972638521955,0.018222100297588875,0.4842588009374944,0.5157411990625056,0.04968362545547796,0.05245973008271659,0.05885580357941567,0.05376578145407053,0.04845212039527436,0.10565895957204453,0.10836648159302485,0.12545547796112858,0.06489703663503915,0.06955170830326632,0.14289036921296985,0.09163530751844276,0.028327598237128833,0.8844127402043036,0.11558725979569644,0.05427452185267686,0.048559797219448496,0.11112220600660573,0.11814271449420079,0.15167063522543975,0.19466932944158538,0.13646977494431217,0.11579998463783701,0.04074045625624088,0.02855057992165297
"Lee County, Florida",22711.0,506.0,0.022279952445951302,159468,48.1,440211,306220,54691,77846,31924,41346,36930,2.2279952445951303,3.160103467612105,22.189044065570304,919.0068758096054,0.079,0.20748623516201253,0.6781581206630498,0.08204636562359552,0.0016432927635286407,0.015617542741613432,0.00029359421939419405,0.002524075421711223,0.012230773405094625,0.4896734146955734,0.5103265853044265,0.04713926523524411,0.048544621451301624,0.05343414792974332,0.05181729256037814,0.05069022470393597,0.10833348407286146,0.10380434102012163,0.12071035886675414,0.0673193456327512,0.07267083078815438,0.15348577042045197,0.0891747219551427,0.03287559536315935,0.8573897539622134,0.14261024603778663,0.06206480517617459,0.04222010512725253,0.0971783374592163,0.10742254313785353,0.1440478774079401,0.19873759016556256,0.12344175883999543,0.12641754425975038,0.04655320182004775,0.051916236606206846
"Leon County, Florida",11991.0,112.0,0.009340338587273787,100027,30.7,218044,73799,51201,73745,29754,47595,39635,0.9340338587273787,4.1620676010579585,34.71930080318776,432.0458526285481,0.084,0.06265142206579614,0.5684965741299957,0.30688783833503414,0.0017146704986428418,0.034921659689970914,0.0002360275180318082,0.0020860667402517164,0.023005741022276833,0.47515810372715217,0.5248418962728478,0.051915640988261104,0.05087087212167913,0.05279727318796815,0.08990218741973328,0.16433763042255867,0.144618919688166,0.10702806644868831,0.10539322878702681,0.05527903312021437,0.05394270084900487,0.07767040839702605,0.032339240963269955,0.013904797606403287,0.9176479264485361,0.0823520735514639,0.09459076497989692,0.047007563010326076,0.09820400644715635,0.1052002337979773,0.14442338688251652,0.15941656777484547,0.12131812465683062,0.125790396570963,0.0526222568589596,0.05142669902052817
"Levy County, Florida",1120.0,12.0,0.010714285714285714,9504,46.8,19586,20440,37634,50782,22025,36592,35144,1.0714285714285714,2.8027326643477393,23.78318860889367,35.735843960963415,0.123,0.08180475964064964,0.8007056880458447,0.0854332974650284,0.002001951903105528,0.006281124095993594,0.0,0.0,0.023773178849378143,0.48457245814669303,0.515427541853307,0.050349090363104025,0.06060909386651986,0.05302670103350767,0.056254848477265335,0.04977352919096119,0.10650384124521409,0.10199944946322664,0.12782462901328795,0.0740221716173269,0.084382272715898,0.13888541327794598,0.07111934135782388,0.02524961837791847,0.8453338037752968,0.15466619622470323,0.0781963122984239,0.0910971824986308,0.18042962331893142,0.11738574818961844,0.15821821943649972,0.19126148603419948,0.09280107101563927,0.05994036390190471,0.01758656362198016,0.013083429684172093
"Liberty County, Florida",532.0,10.0,0.01879699248120301,3767,40.3,3651,2940,37363,52360,17197,37841,39911,1.879699248120301,6.359832635983263,45.03287507471608,10.01121399583275,0.122,0.05786013150029887,0.7606694560669456,0.1452480573819486,0.010759115361625823,0.002390914524805738,0.0,0.004064554692169755,0.01900777047220562,0.6108786610878661,0.3891213389121339,0.04482964734010759,0.0474596533173939,0.04375373580394501,0.06407650926479379,0.08176927674835624,0.13998804542737597,0.13687985654512852,0.14166168559474,0.07459653317393904,0.06897788404064555,0.0968320382546324,0.04734010759115362,0.011835026897788405,0.8147828587863101,0.18521714121368996,0.09659806803863923,0.04283914321713566,0.12053758924821503,0.19277614447711044,0.17933641327173455,0.13355732885342292,0.08357832843343133,0.11381772364552709,0.03107937841243175,0.005879882402351953
"Madison County, Florida",1073.0,24.0,0.022367194780987885,6435,42.9,8935,7860,35509,50429,19223,37344,29389,2.2367194780987885,5.80816282342752,34.832737901916204,26.522944486159226,0.138,0.05228970444949659,0.5443867056403594,0.38329544224315254,0.003789109018079463,0.010501244992963083,0.00010826025765941322,0.0,0.005629533398289488,0.5320450362671864,0.4679549637328137,0.04985384865215979,0.05678250514236224,0.05050341019811627,0.06165421673703583,0.053155786510771894,0.1383024791599004,0.11746237956046335,0.13402619898235357,0.07248024250297716,0.06863700335606798,0.11675868788567717,0.06273681931362997,0.017646421998484357,0.8686518085495067,0.13134819145049323,0.13364262196947022,0.10296318467524693,0.15908410655492367,0.09607901825800659,0.15773720442981143,0.1505537264292128,0.08844657288237055,0.06734510625561209,0.026788386710565697,0.017360071834780007
"Manatee County, Florida",12971.0,327.0,0.025210084033613446,119440,48.0,238278,153176,56036,78296,32070,43650,37883,2.5210084033613445,3.4695455165532976,31.94838613037745,503.07683819720023,0.081,0.16186843491960745,0.7150136550997317,0.084608121373909,0.0022575718263595584,0.020152305852835204,0.0005590432603188954,0.0010458656209793688,0.014495002046258823,0.48306419903010006,0.5169358009698999,0.04865548758469238,0.05485043586650368,0.05170481445915908,0.05237085164489786,0.0493750217331411,0.10415858639625736,0.10382155553118472,0.12545037755481434,0.0712927273554044,0.07370544037362278,0.144254559947359,0.08610603632978737,0.03425410522317596,0.8726224208911524,0.12737757910884762,0.05324673516553894,0.04446857683847075,0.09871077325759474,0.1093336674741737,0.14360398741402836,0.18515579316681982,0.11824408988388606,0.14549745217609222,0.05199370701417314,0.049745217609222285
"Marion County, Florida",10694.0,345.0,0.03226108097998878,82658,48.6,189912,170470,43361,58779,24570,37956,33256,3.2261080979988783,3.069715906318264,23.727003682855347,219.32099266749637,0.12,0.12742449859488877,0.7082420752588476,0.12118115457371595,0.0026064167224022663,0.015179219854695138,0.0005913236176375186,0.0030168986511506413,0.021758412726662093,0.47997967683877246,0.5200203231612276,0.050001291726349206,0.0512872770695609,0.05362673701312681,0.05076771602687939,0.05076484552388115,0.10624592747387125,0.09780951916204277,0.11875845004320107,0.0691159711916319,0.0677783167944519,0.15600035594237177,0.09578868505128153,0.03205490698135034,0.8767707593829259,0.12322924061707412,0.07147252296467761,0.05466106040406112,0.1322428468874987,0.1379492213252853,0.16601227712908567,0.19797236913430125,0.10288322076856586,0.08788109644432072,0.024722739059730138,0.024202645882473593
"Martin County, Florida",5287.0,164.0,0.031019481747683,41839,51.9,102576,65038,57959,93768,40389,48007,41819,3.1019481747683,3.3550999168681503,26.550789752571692,289.78548507222524,0.073,0.1338613157677639,0.7859576979458184,0.05434665346710581,0.0019545503582284666,0.013117063605383898,0.0005838267303799316,0.0018466693319626097,0.008332222793357068,0.4949962241640807,0.5050037758359193,0.04086152518387369,0.0391417747063415,0.054575107405080564,0.050824655256661654,0.044770625900330624,0.09041699189623115,0.09406590896110571,0.13018701493200321,0.07526922661996052,0.07901967876837944,0.1494342592063764,0.10126220800731052,0.05017102315634499,0.8850045640816485,0.1149954359183515,0.052924136851170436,0.03797071948641666,0.10963751663665544,0.09325921866437016,0.13594300477569873,0.18316761919674313,0.11572848978313631,0.13085414546308619,0.0556956079229625,0.08481954121976043
"Miami-Dade County, Florida",181942.0,3612.0,0.01985248046080619,1032525,39.7,1402437,907603,48982,75744,26838,38247,32874,1.985248046080619,6.700089412104367,38.02316023915896,1430.1575823711669,0.068,0.6796667741968746,0.13446100115042592,0.16087697513106164,0.0008547178510456208,0.015235410139362096,0.0002172699405932427,0.0027140329867325398,0.0059738186039043776,0.4855898473807556,0.5144101526192444,0.058002604293254025,0.05483156792300248,0.05659440047490053,0.057944788393808025,0.0645225437817343,0.14323907500452954,0.14006472434704859,0.1486104298409584,0.06422168015213314,0.05606669229715457,0.08332302221750856,0.04993194663555656,0.022646524638411263,0.8186331801757595,0.18136681982424052,0.09448641516416854,0.05878391036847265,0.11631387125582293,0.10515705401177632,0.13382433903299923,0.16703273716138478,0.10587770142210054,0.11328531315980328,0.046605313941366654,0.058633344482105075
"Monroe County, Florida",2186.0,25.0,0.011436413540713631,20662,47.3,46856,24755,67023,99583,43477,43108,39879,1.143641354071363,2.8640681297084836,27.07107762856207,77.64283178386758,0.054000000000000006,0.23853259089420242,0.6685096626269244,0.06582377988863412,0.0012839829675728792,0.012708811005568293,0.0014018997707173273,0.0012184736324926302,0.01052079921388798,0.5217425483131346,0.4782574516868654,0.046511627906976744,0.03867671143137897,0.04172944644611857,0.044769079593842125,0.04744186046511628,0.12182115951523093,0.12516213560432363,0.1516803144448084,0.08467736652472978,0.08445463478545692,0.13354733049459547,0.0615001637733377,0.018028169014084508,0.8222314905754302,0.17776850942456981,0.05345039054935124,0.04115292750629398,0.06252017300367955,0.09515202375572913,0.12462074753082435,0.17184171454392874,0.14873152152862953,0.1448583048221548,0.06461816538635337,0.09305403137305532
"Nassau County, Florida",2429.0,50.0,0.02058460271716756,23988,45.0,56073,27175,66297,88805,35335,54355,40248,2.058460271716756,3.0144704509915856,29.769912383032587,124.2184127767158,0.083,0.040420462160887585,0.8735014520092332,0.05976817493608677,0.0034004318796693887,0.010188885303680905,0.0,0.0004964134130904217,0.012224180297351634,0.49586735833602225,0.5041326416639778,0.049753034326987515,0.05113058154831344,0.06222542133088436,0.05584650897267244,0.04982749633895108,0.10857802377820248,0.12219216163220731,0.13589317183350294,0.0786939363101591,0.0769316686936881,0.1317853508401797,0.05934622353495991,0.017796420859291617,0.8895144972161826,0.11048550278381741,0.04967830735251753,0.0357863064562594,0.06581095355462373,0.10089305720047374,0.1190742933964982,0.1909029800582568,0.13610319772094362,0.17022502480714446,0.0701642072917,0.06136167216158254
"Okaloosa County, Florida",6146.0,130.0,0.021151968760169216,44602,36.8,135026,62298,62048,79157,31901,47516,36408,2.1151968760169217,3.06171757075178,22.219122533464184,215.7921724987181,0.105,0.09025740147556255,0.7393754016449384,0.09454161415185043,0.0046677991600950495,0.029326930261984588,0.0014546396528791403,0.002266647404315099,0.03810956624837474,0.506857231103384,0.49314276889661596,0.06636544334128736,0.062106138878233706,0.05915700643130066,0.055131839172648786,0.07224876330721292,0.16012992124022976,0.11788559159497253,0.12299177530799006,0.07040057388523292,0.059137079860713274,0.0896396777873536,0.048381713386171955,0.016424475806652485,0.877643897594936,0.12235610240506396,0.04753045747580843,0.03479193312920688,0.08946681653165899,0.09728305104453316,0.13009831660271565,0.19687867395320593,0.1418678862576386,0.16452850664702917,0.05259486066431534,0.04495949769388784
